dep,codgeo,libgeo,population
45,45130,Dry,1411.0
80,80240,Doingt,1393.0
58,58128,Glux-en-Glenne,88.0
57,57734,Voyer,453.0
51,51346,Mareuil-le-Port,1151.0
10,10039,Bergères,112.0
43,43132,Mazeyrat-d'Allier,1434.0
50,50253,Huisnes-sur-Mer,167.0
33,33044,Bellefond,214.0
63,63027,Baffie,111.0
73,73223,Saint-André,444.0
57,57007,Adaincourt,131.0
91,91017,Angervilliers,1731.0
34,34248,Sainte-Croix-de-Quintillargues,955.0
62,62250,Courrières,10199.0
24,24411,Saint-Front-sur-Nizonne,164.0
65,65396,Saint-Savin,366.0
40,40220,Pécorade,136.0
64,64080,Aussevielle,813.0
56,56222,Saint-Jean-Brévelay,2868.0
64,64110,Béost,224.0
74,74141,Hauteville-sur-Fier,1034.0
27,27572,Saint-Meslin-du-Bosc,307.0
62,62835,Valhuon,549.0
33,33282,Mérignas,316.0
64,64010,Aïcirits-Camou-Suhast,687.0
61,61424,Saint-Martin-des-Landes,187.0
38,38231,Meyrieu-les-Étangs,1031.0
30,30061,La Calmette,2516.0
28,28372,Senantes,547.0
39,39139,Chêne-Bernard,79.0
36,36157,La Pérouille,448.0
80,80096,Béthencourt-sur-Mer,912.0
76,76386,Limpiville,392.0
95,95395,Le Mesnil-Aubry,905.0
65,65345,Ossun-ez-Angles,58.0
39,39424,Les Planches-en-Montagne,157.0
36,36177,Sacierges-Saint-Martin,313.0
55,55307,Louvemont-Côte-du-Poivre,0.0
33,33240,Lesparre-Médoc,5844.0
29,29198,Plouider,1816.0
34,34070,Cébazan,634.0
63,63093,Charbonnières-les-Vieilles,1153.0
32,32042,Belloc-Saint-Clamens,138.0
25,25233,Fallerans,285.0
50,50456,Saint-Clément-Rancoudray,547.0
64,64041,Aressy,823.0
82,82078,Labastide-de-Penne,127.0
36,36146,Orsennes,706.0
85,85045,La Chaize-Giraud,1093.0
39,39362,Montmorot,3154.0
14,14474,Notre-Dame-d'Estrées-Corbon,197.0
02,02760,La Vallée-Mulâtre,143.0
38,38475,Satolas-et-Bonce,2520.0
71,71047,Bourbon-Lancy,4663.0
55,55200,Fromeréville-les-Vallons,209.0
30,30278,Saint-Laurent-des-Arbres,2981.0
07,07171,Payzac,535.0
45,45151,Gaubertin,250.0
40,40234,Pouydesseaux,889.0
60,60627,Tartigny,252.0
81,81204,Payrin-Augmontel,2188.0
27,27393,Martainville,499.0
71,71400,Saint-Clément-sur-Guye,136.0
14,14705,Tournières,145.0
38,38180,Gillonnay,1004.0
22,22266,Rostrenen,3207.0
28,28243,Mérouville,213.0
65,65190,Gazave,70.0
32,32090,Castillon-Savès,338.0
31,31549,Sode,21.0
25,25030,Audeux,425.0
46,46332,Viazac,337.0
71,71285,Martigny-le-Comte,402.0
42,42006,Apinac,410.0
76,76660,Sandouville,800.0
30,30069,Carnas,523.0
34,34179,Murviel-lès-Montpellier,1930.0
40,40130,Labastide-Chalosse,164.0
59,59111,Broxeele,404.0
61,61298,Moulins-sur-Orne,313.0
10,10155,Fontette,178.0
66,66059,Corneilla-del-Vercol,2561.0
16,16276,Reignac,728.0
51,51241,Euvy,79.0
82,82023,Bourret,977.0
65,65263,Larroque,94.0
89,89046,Bléneau,1151.0
25,25285,Grand'Combe-Châteleu,1506.0
02,02242,Crouttes-sur-Marne,624.0
81,81191,Mouzieys-Panens,241.0
62,62705,Rety,2069.0
09,09013,Arabaux,80.0
81,81274,Saliès,825.0
76,76580,Saint-Georges-sur-Fontaine,919.0
60,60181,Crisolles,914.0
54,54356,Mattexey,65.0
23,23082,Fleurat,310.0
43,43188,Saint-Georges-d'Aurac,475.0
85,85151,Mortagne-sur-Sèvre,6064.0
57,57558,Puttigny,76.0
72,72226,Oizé,1330.0
17,17105,Chives,310.0
51,51144,Cheminon,596.0
09,09105,Daumazan-sur-Arize,773.0
50,50379,Notre-Dame-de-Livoye,162.0
91,91662,Villeconin,757.0
69,69383,Lyon 3e  Arrondissement,101302.0
17,17136,Croix-Chapeau,1337.0
16,16409,Villefagnan,993.0
62,62185,Bullecourt,227.0
62,62689,Ransart,392.0
14,14180,Cordey,154.0
84,84139,Fontaine-de-Vaucluse,567.0
59,59202,Erquinghem-Lys,5356.0
84,84132,Le Thor,8858.0
09,09181,Le Mas-d'Azil,1208.0
74,74008,Ambilly,6166.0
87,87174,Saint-Paul,1230.0
08,08402,Saulces-Monclin,838.0
41,41143,Mondoubleau,1308.0
01,01094,Chavannes-sur-Reyssouze,767.0
14,14529,Ranchy,277.0
39,39048,Belmont,253.0
11,11301,Puichéric,1190.0
78,78263,Gambais,2451.0
04,04087,Fontienne,133.0
2B,2B009,Aléria,2211.0
55,55364,Mouzay,656.0
56,56022,Brandivy,1382.0
37,37125,Lémeré,453.0
62,62766,Saint-Omer-Capelle,1106.0
11,11431,Villeneuve-les-Corbières,252.0
17,17078,Chadenac,517.0
24,24287,Montaut,127.0
76,76654,Saint-Vaast-du-Val,465.0
80,80509,Marchélepot,585.0
04,04211,Sourribes,179.0
40,40099,Fargues,316.0
26,26052,Bonlieu-sur-Roubion,464.0
57,57540,Phalsbourg,4683.0
71,71103,Charmoy,278.0
69,69288,Saint-Laurent-de-Mure,5621.0
21,21098,Boux-sous-Salmaise,125.0
78,78334,Lévis-Saint-Nom,1607.0
17,17246,Moragne,540.0
32,32115,Dému,322.0
59,59143,La Chapelle-d'Armentières,8719.0
69,69244,Tassin-la-Demi-Lune,22676.0
91,91129,Cerny,3345.0
22,22389,Yffiniac,4987.0
14,14559,Saint-Aubin-des-Bois,223.0
02,02292,Étampes-sur-Marne,1335.0
35,35168,Maure-de-Bretagne,3932.0
30,30307,Les Salles-du-Gardon,2455.0
36,36235,Veuil,377.0
10,10183,Juvanzé,35.0
63,63341,Saint-Ferréol-des-Côtes,548.0
88,88385,Remoncourt,569.0
88,88443,Sartes,94.0
47,47313,Tourtrès,140.0
80,80825,Wiry-au-Mont,108.0
80,80497,Machy,118.0
56,56132,Meucon,2277.0
25,25237,Fesches-le-Châtel,2164.0
69,69239,Saint-Vérand,1169.0
62,62771,Sallaumines,9650.0
57,57337,Hoste,580.0
55,55270,Lahayville,30.0
34,34124,Lacoste,308.0
16,16073,Chalais,1791.0
21,21111,Brognon,318.0
76,76649,Saint-Saire,573.0
70,70439,Raze,371.0
85,85171,Péault,611.0
39,39293,Leschères,204.0
31,31463,Roumens,248.0
89,89474,Villiers-Vineux,276.0
27,27508,Saint-Antonin-de-Sommaire,208.0
87,87030,Chaillac-sur-Vienne,1256.0
51,51323,Linthelles,106.0
56,56131,Meslan,1456.0
89,89220,Lavau,414.0
89,89249,Mercy,77.0
93,93047,Montfermeil,27980.0
51,51628,Villeneuve-Saint-Vistre-et-Villevotte,121.0
76,76484,Oissel,12367.0
79,79185,Mougon,4660.0
39,39150,Choisey,1009.0
10,10111,Courteron,102.0
67,67142,Fort-Louis,287.0
35,35013,Bains-sur-Oust,3502.0
04,04062,La Condamine-Châtelard,154.0
55,55470,Saudrupt,191.0
95,95476,Osny,17277.0
67,67076,Colroy-la-Roche,471.0
60,60465,Noirémont,180.0
81,81168,Mirandol-Bourgnounac,1038.0
08,08186,Germont,51.0
38,38527,Vaujany,348.0
31,31022,Aucamville,9349.0
70,70402,Oyrières,364.0
64,64042,Argagnon,700.0
53,53030,Le Bignon-du-Maine,316.0
54,54331,Magnières,278.0
2B,2B138,Lavatoggio,152.0
82,82063,Garganvillar,680.0
60,60555,Rouvroy-les-Merles,64.0
79,79083,Chef-Boutonne,2390.0
80,80305,Ferrières,479.0
81,81269,Saint-Salvy-de-la-Balme,518.0
14,14254,Éterville,1604.0
16,16047,Blanzaguet-Saint-Cybard,280.0
58,58072,Chevenon,624.0
34,34279,Saint-Nazaire-de-Ladarez,321.0
78,78245,Fontenay-Mauvoisin,425.0
42,42171,Pinay,284.0
14,14685,Thaon,1808.0
38,38408,Saint-Just-Chaleyssin,2676.0
07,07152,Mauves,1188.0
2B,2B332,Urtaca,249.0
03,03296,Valigny,371.0
80,80478,Lignières,146.0
54,54247,Hammeville,184.0
80,80407,Hallivillers,138.0
85,85143,Mervent,1065.0
60,60372,Luchy,659.0
47,47265,Saint-Pastour,374.0
07,07178,Pont-de-Labeaume,577.0
68,68360,Weckolsheim,696.0
77,77470,Tournan-en-Brie,8340.0
30,30177,Monteils,662.0
38,38501,Tencin,2140.0
09,09046,Bédeille,71.0
88,88216,Grandvillers,731.0
19,19112,Lestards,114.0
52,52513,Velles,60.0
2A,2A103,Cuttoli-Corticchiato,2030.0
57,57052,Barst,573.0
86,86084,Coulonges,233.0
21,21484,Planay,63.0
72,72138,Fresnay-sur-Sarthe,2889.0
29,29151,Morlaix,14903.0
63,63037,Bertignat,458.0
60,60492,Pimprez,852.0
46,46146,Ladirat,90.0
90,90094,Sevenans,695.0
08,08503,Yvernaumont,118.0
65,65406,Sarniguet,259.0
14,14003,Agy,313.0
84,84115,Saint-Pierre-de-Vassols,496.0
18,18147,Ménétréol-sur-Sauldre,199.0
14,14699,Touques,3802.0
55,55078,Brieulles-sur-Meuse,303.0
70,70335,Maussans,58.0
01,01193,Izieu,222.0
27,27487,Radepont,649.0
11,11168,Granès,109.0
09,09204,Montesquieu-Avantès,257.0
29,29147,Mellac,3329.0
34,34140,Lignan-sur-Orb,3224.0
11,11079,Caudebronde,217.0
46,46322,Trespoux-Rassiels,812.0
03,03163,Mariol,713.0
70,70474,Saint-Sulpice,122.0
78,78499,Ponthévrard,696.0
37,37029,Bossée,325.0
26,26128,Eygluy-Escoulin,65.0
72,72216,Neuvillalais,601.0
61,61140,Crulai,818.0
48,48001,Albaret-le-Comtal,151.0
70,70393,Oiselay-et-Grachaux,432.0
16,16124,Écuras,550.0
64,64418,Noguères,130.0
57,57169,Dannelbourg,504.0
76,76068,Bec-de-Mortagne,650.0
57,57409,Lixing-lès-Saint-Avold,670.0
69,69133,Millery,4350.0
42,42139,Marlhes,1338.0
57,57315,Henridorff,707.0
64,64385,Miossens-Lanusse,279.0
77,77117,Citry,941.0
55,55423,Rembercourt-Sommaisne,315.0
45,45300,Sandillon,4205.0
64,64157,Buzy,997.0
28,28367,Santilly,314.0
01,01166,Frans,2482.0
35,35174,Mellé,649.0
90,90024,Chavanatte,135.0
54,54210,Fréménil,219.0
27,27377,Lyons-la-Forêt,704.0
59,59502,Rieux-en-Cambrésis,1438.0
77,77113,Chevru,1047.0
86,86186,Oyré,960.0
59,59592,Thumeries,4029.0
08,08275,Margny,211.0
82,82014,Beaupuy,268.0
71,71225,Granges,563.0
76,76409,Mannevillette,918.0
47,47218,Puysserampion,246.0
46,46015,Bagnac-sur-Célé,1477.0
55,55082,Brocourt-en-Argonne,46.0
21,21623,Tart-le-Haut,1548.0
60,60373,Machemont,804.0
53,53158,Montjean,1033.0
14,14120,Cahagnes,1412.0
70,70043,Auvet-et-la-Chapelotte,238.0
52,52151,Cour-l'Évêque,147.0
56,56081,Guiscriff,2061.0
76,76432,Mesnil-Mauger,245.0
12,12275,Tauriac-de-Camarès,34.0
69,69098,Les Halles,488.0
59,59582,Strazeele,946.0
28,28036,Berchères-sur-Vesgre,849.0
07,07038,Borne,47.0
66,66180,Saint-Laurent-de-la-Salanque,10010.0
92,92062,Puteaux,43672.0
71,71101,Charette-Varennes,443.0
77,77512,Villeneuve-sur-Bellot,1136.0
16,16059,Brettes,165.0
57,57578,Rezonville,495.0
14,14620,Saint-Martin-aux-Chartrains,426.0
54,54045,Barbonville,429.0
94,94073,Thiais,31097.0
64,64202,Domezain-Berraute,468.0
70,70217,Esmoulières,98.0
72,72208,Montmirail,372.0
77,77384,Réau,1966.0
05,05056,Forest-Saint-Julien,334.0
86,86031,Bonnes,1700.0
27,27564,Saint-Mards-de-Fresne,341.0
17,17027,Avy,472.0
91,91315,Itteville,6603.0
67,67242,Kirrwiller,537.0
73,73098,Les Déserts,812.0
69,69280,Jons,1530.0
29,29256,Saint-Nic,752.0
64,64449,Poey-d'Oloron,164.0
39,39108,Charency,58.0
80,80196,Citerne,246.0
11,11399,Tréville,108.0
09,09260,Sainte-Foi,30.0
46,46253,Saint-Chamarand,181.0
45,45258,Puiseaux,3374.0
28,28277,Neuvy-en-Dunois,298.0
46,46324,Uzech,207.0
70,70206,Échenans-sous-Mont-Vaudois,566.0
50,50634,Videcosville,89.0
52,52070,Brennes,119.0
2A,2A035,Belvédère-Campomoro,177.0
11,11285,Peyriac-de-Mer,1167.0
71,71301,Mont,163.0
31,31109,Cassagnabère-Tournas,467.0
51,51120,Champlat-et-Boujacourt,149.0
51,51001,Ablancourt,165.0
88,88340,Padoux,494.0
39,39045,Beffia,80.0
77,77006,Arbonne-la-Forêt,992.0
42,42239,Saint-Jean-Saint-Maurice-sur-Loire,1155.0
25,25297,Le Gratteris,161.0
71,71401,Sainte-Croix,648.0
69,69060,Claveisolles,564.0
71,71253,Lans,939.0
43,43226,Saint-Vert,107.0
87,87106,Nexon,2512.0
52,52504,Varennes-sur-Amance,259.0
29,29064,Goulven,445.0
32,32384,Saint-Lary,276.0
51,51432,Pleurs,827.0
21,21391,Marsannay-le-Bois,841.0
59,59041,Bachant,2258.0
89,89391,Sergines,1248.0
46,46152,Lamothe-Fénelon,305.0
54,54296,Laneuvelotte,436.0
78,78096,Bourdonné,504.0
95,95633,Vaudherland,100.0
89,89024,Auxerre,34778.0
86,86047,Cernay,491.0
57,57036,Attilloncourt,100.0
95,95585,Sarcelles,58424.0
77,77165,Les Écrennes,610.0
62,62798,Sombrin,217.0
31,31313,Malvezie,108.0
76,76332,Grumesnil,459.0
02,02791,Veslud,265.0
26,26027,Barsac,148.0
51,51283,Hans,130.0
55,55504,Tannois,397.0
26,26253,Poyols,80.0
50,50196,Gatteville-le-Phare,475.0
30,30226,Saint-Alexandre,1247.0
56,56101,Languidic,8047.0
64,64450,Pomps,299.0
2B,2B173,Muro,252.0
41,41047,La Chaussée-Saint-Victor,4497.0
72,72337,Sougé-le-Ganelon,837.0
30,30267,Saint-Jean-de-Serres,529.0
19,19172,Rilhac-Treignac,115.0
12,12272,Sonnac,519.0
78,78165,Les Clayes-sous-Bois,17237.0
28,28409,Vieuvicq,441.0
21,21117,Busseaut,47.0
27,27556,Saint-Laurent-du-Tencement,66.0
25,25211,Échevannes,87.0
78,78484,Perdreauville,658.0
22,22126,Le Leslay,155.0
60,60626,Talmontiers,653.0
02,02009,Alaincourt,527.0
60,60324,Jaulzy,864.0
56,56209,Sainte-Brigitte,181.0
79,79055,Brieuil-sur-Chizé,111.0
61,61329,Le Pin-la-Garenne,626.0
01,01295,Peyzieux-sur-Saône,666.0
38,38380,Saint-Didier-de-Bizonnes,318.0
25,25283,Goux-sous-Landet,60.0
52,52448,Saint-Dizier,23068.0
46,46184,Marminiac,346.0
89,89127,Courtois-sur-Yonne,782.0
67,67124,Entzheim,2520.0
03,03011,Aurouër,423.0
52,52102,Champigny-lès-Langres,411.0
21,21325,Jouey,189.0
84,84050,Gordes,1666.0
71,71266,Lucenay-l'Évêque,320.0
74,74159,Magland,3251.0
49,49170,Juvardeil,821.0
82,82034,Castéra-Bouzet,114.0
54,54339,Malzéville,7927.0
50,50461,Saint-Cyr,208.0
07,07324,Tournon-sur-Rhône,11191.0
21,21269,Flammerans,451.0
80,80437,Heucourt-Croquoison,107.0
21,21396,Mauvilly,68.0
89,89388,Sépeaux,497.0
53,53182,Port-Brillet,1805.0
36,36190,Sainte-Fauste,262.0
49,49125,Doué-la-Fontaine,11228.0
27,27096,Les Bottereaux,344.0
15,15170,Saint-Amandin,230.0
38,38115,Saint-Martin-de-la-Cluze,747.0
77,77361,Pierre-Levée,467.0
67,67409,Roppenheim,1030.0
76,76042,Auvilliers,103.0
80,80771,Ugny-l'Équipée,29.0
19,19246,Saint-Viance,1884.0
76,76156,Canouville,345.0
16,16135,Eymouthiers,317.0
04,04160,Reillanne,1713.0
41,41223,Saint-Lubin-en-Vergonnois,777.0
25,25185,Cussey-sur-Lison,68.0
21,21356,Losne,1673.0
04,04034,La Brillanne,1109.0
59,59097,Boursies,392.0
54,54092,Bouzanville,64.0
30,30229,Saint-André-de-Majencoules,602.0
59,59299,Hem,18713.0
28,28424,Yèvres,1654.0
58,58086,Cosne-Cours-sur-Loire,9437.0
60,60321,Ivry-le-Temple,854.0
24,24020,La Bachellerie,895.0
63,63019,Aulnat,4115.0
12,12276,Tauriac-de-Naucelle,373.0
32,32462,Vic-Fezensac,3581.0
25,25522,Saint-Julien-lès-Russey,183.0
67,67136,Eywiller,276.0
76,76563,Saint-Aubin-Routot,1954.0
25,25408,Montussaint,55.0
86,86135,Liniers,582.0
82,82046,Coutures,119.0
07,07241,Saint-Germain,706.0
12,12052,Capdenac-Gare,4407.0
83,83101,Ramatuelle,1963.0
65,65311,Mingot,98.0
33,33276,Masseilles,137.0
47,47140,Laugnac,708.0
54,54177,Emberménil,251.0
95,95295,Guiry-en-Vexin,142.0
02,02768,Vauxaillon,517.0
70,70492,Soing-Cubry-Charentenay,576.0
67,67408,Romanswiller,1188.0
79,79195,Nueil-les-Aubiers,5566.0
23,23050,La Chapelle-Baloue,122.0
15,15045,Chaudes-Aigues,815.0
89,89256,Migé,401.0
19,19129,Masseret,658.0
17,17342,Saint-Germain-du-Seudre,411.0
88,88262,Laveline-devant-Bruyères,576.0
34,34040,Brenas,56.0
65,65231,Izaux,200.0
88,88514,Viocourt,164.0
65,65440,Tarbes,43955.0
51,51565,Thaas,102.0
85,85182,Pouzauges,5597.0
2A,2A348,Vico,968.0
89,89180,Fouchères,478.0
62,62784,Saulty,767.0
64,64369,Maspie-Lalonquère-Juillacq,241.0
19,19264,Soursac,514.0
07,07216,Saint-Barthélemy-Grozon,499.0
27,27459,Les Places,74.0
63,63092,Charbonnières-les-Varennes,1874.0
50,50032,La Barre-de-Semilly,1034.0
11,11247,Monthaut,38.0
45,45165,Gy-les-Nonains,606.0
36,36049,Chazelet,125.0
03,03312,Vieure,273.0
17,17127,Courçon,1980.0
65,65326,Mun,80.0
64,64287,Laàs,138.0
38,38303,La Pierre,635.0
70,70111,Calmoutier,272.0
11,11082,Caunette-sur-Lauquet,10.0
81,81285,Sérénac,495.0
58,58156,Marcy,139.0
30,30295,Saint-Quentin-la-Poterie,3046.0
24,24486,Saint-Pierre-de-Frugie,444.0
12,12099,Fayet,236.0
11,11277,Pécharic-et-le-Py,29.0
29,29002,Arzano,1419.0
54,54040,Badonviller,1571.0
91,91434,Morsang-sur-Orge,20785.0
61,61276,Merri,152.0
27,27543,Saint-Georges-Motel,879.0
2A,2A144,Lopigna,106.0
65,65177,Fontrailles,167.0
17,17446,Thors,465.0
71,71231,La Guiche,609.0
11,11314,Rieux-en-Val,84.0
70,70518,Le Val-Saint-Éloi,97.0
76,76468,Nointot,1364.0
65,65123,Campan,1288.0
60,60170,Courteuil,573.0
80,80429,Hénencourt,194.0
46,46295,Saint-Vincent-du-Pendit,227.0
59,59396,Mecquignies,705.0
2B,2B015,Ampriani,24.0
77,77167,Égligny,316.0
76,76673,Servaville-Salmonville,1125.0
85,85133,Maillezais,901.0
31,31037,Avignonet-Lauragais,1628.0
64,64178,Castetnau-Camblong,458.0
89,89081,La Chapelle-Vaupelteigne,92.0
83,83075,Les Mayons,629.0
22,22351,Treffrin,533.0
22,22310,Saint-Laurent,512.0
30,30023,Aujargues,779.0
50,50442,Le Rozel,247.0
43,43021,Beaulieu,1046.0
28,28048,La Bourdinière-Saint-Loup,745.0
17,17431,Soulignonne,732.0
40,40247,Saint-Agnet,184.0
54,54008,Allain,491.0
43,43135,Le Monastier-sur-Gazeille,1762.0
36,36084,Gournay,282.0
51,51654,Vouillers,256.0
21,21233,Drambon,193.0
18,18106,Grossouvre,263.0
58,58090,Courcelles,224.0
40,40135,Labrit,856.0
52,52221,Gillancourt,123.0
14,14312,Grandcamp-Maisy,1529.0
27,27676,Venables,1742.0
77,77223,Gurcy-le-Châtel,564.0
37,37207,Saint-Aubin-le-Dépeint,344.0
52,52267,Laneuville-au-Pont,229.0
47,47325,Villeton,457.0
71,71492,Saint-Ythaire,
22,22019,Bringolo,503.0
50,50539,Saint-Pierre-Église,1822.0
25,25364,Mamirolle,1798.0
06,06096,Pierlas,101.0
38,38409,Saint-Just-de-Claix,1369.0
69,69109,Lantignié,854.0
02,02694,Saint-Simon,612.0
45,45328,Treilles-en-Gâtinais,292.0
68,68217,Moosch,1617.0
40,40104,Gamarde-les-Bains,1518.0
21,21293,Gergueil,123.0
80,80647,Puzeaux,283.0
17,17395,Saint-Sauvant,504.0
85,85023,Bessay,438.0
10,10080,Chaource,1015.0
40,40288,Sarbazan,1154.0
49,49294,Saint-Lambert-la-Potherie,2949.0
16,16106,Confolens,2722.0
64,64279,Itxassou,2164.0
44,44105,Mouais,360.0
78,78366,Mareil-le-Guyon,406.0
26,26049,Bésayes,1249.0
62,62329,Ferques,1752.0
88,88102,Chermisey,90.0
86,86275,Usseau,591.0
2B,2B314,Santo-Pietro-di-Tenda,338.0
59,59209,Esnes,674.0
10,10114,Crancey,704.0
70,70317,Les Magny,146.0
22,22384,Uzel,1107.0
87,87134,Sainte-Anne-Saint-Priest,144.0
28,28362,Saint-Victor-de-Buthon,507.0
74,74272,Sillingy,5453.0
33,33284,Mios,11469.0
56,56220,Sainte-Hélène,1294.0
88,88447,Saulxures-sur-Moselotte,2510.0
27,27174,Corneville-sur-Risle,1374.0
54,54120,Charmes-la-Côte,326.0
54,54357,Maxéville,9921.0
27,27098,Bouchevilliers,76.0
65,65315,Monléon-Magnoac,412.0
2A,2A295,Sant'Andréa-d'Orcino,133.0
70,70583,Vy-lès-Filain,135.0
51,51077,Bouvancourt,175.0
89,89342,Saint-Denis-lès-Sens,628.0
47,47042,Brugnac,179.0
41,41251,Souvigny-en-Sologne,524.0
93,93027,La Courneuve,47160.0
73,73210,Puygros,371.0
68,68067,Courtavon,347.0
31,31444,Puysségur,135.0
60,60284,Grandfresnoy,1802.0
85,85126,Longèves,1350.0
62,62123,Beussent,541.0
63,63466,Vodable,190.0
91,91634,Vaugrigneuse,1417.0
11,11181,Labécède-Lauragais,412.0
39,39349,Montain,488.0
86,86141,Magné,670.0
17,17457,Vandré,1194.0
06,06028,Caille,403.0
24,24465,Saint-Michel-de-Double,231.0
79,79100,Coulon,2271.0
35,35328,Sixt-sur-Aff,2163.0
80,80524,Méharicourt,564.0
80,80088,Bernes,356.0
81,81033,Blaye-les-Mines,2914.0
42,42022,Bonson,4363.0
95,95116,Bruyères-sur-Oise,4356.0
45,45049,Bouzy-la-Forêt,1223.0
87,87002,Ambazac,5558.0
24,24476,Saint-Pantaly-d'Excideuil,159.0
88,88182,Frapelle,200.0
35,35014,Bais,2488.0
89,89425,Turny,654.0
70,70376,Nantilly,445.0
62,62485,Laires,368.0
40,40239,Puyol-Cazalet,102.0
38,38393,Saint-Hilaire-de-la-Côte,1595.0
65,65394,Saint-Paul,321.0
62,62369,Gavrelle,801.0
01,01425,La Tranclière,286.0
57,57551,Postroff,203.0
33,33099,Carignan-de-Bordeaux,4237.0
64,64467,Rontignon,862.0
27,27104,Bourg-Beaudouin,709.0
88,88532,Zincourt,76.0
89,89263,Monéteau,4111.0
91,91649,Vert-le-Petit,2749.0
27,27317,La Haye-Aubrée,436.0
58,58031,Billy-Chevannes,307.0
02,02152,Cerseuil,87.0
47,47038,Bourran,609.0
77,77254,Liverdy-en-Brie,1306.0
88,88489,Valleroy-aux-Saules,254.0
85,85290,Thiré,537.0
79,79069,Chanteloup,992.0
31,31475,Saint-Clar-de-Rivière,1579.0
29,29039,Concarneau,20607.0
38,38317,Le Pont-de-Claix,10805.0
09,09263,Saint-Jean-du-Castillonnais,23.0
07,07227,Saint-Cyr,1426.0
49,49195,Mazières-en-Mauges,1274.0
53,53101,Fromentières,832.0
88,88023,Avillers,85.0
24,24432,Saint-Julien-de-Lampon,650.0
52,52549,Vroncourt-la-Côte,28.0
95,95352,Luzarches,4867.0
23,23067,La Courtine,767.0
02,02556,Noircourt,73.0
71,71322,Morlet,47.0
24,24429,Saint-Jory-las-Bloux,239.0
82,82188,Varennes,645.0
37,37026,Betz-le-Château,510.0
57,57270,Val-de-Bride,540.0
38,38284,Ornacieux,868.0
48,48185,Les Salelles,166.0
02,02175,Chavigny,165.0
32,32261,Monblanc,381.0
31,31569,Vaudreuille,385.0
53,53242,Saint-Michel-de-la-Roë,257.0
83,83001,Les Adrets-de-l'Estérel,2793.0
59,59529,Saint-Aubin,347.0
11,11410,Villalier,964.0
51,51208,Dampierre-sur-Moivre,113.0
59,59595,Thun-Saint-Martin,541.0
30,30236,Saint-Bonnet-de-Salendrinque,120.0
01,01412,Sulignat,608.0
01,01453,Virieu-le-Petit,713.0
87,87206,Villefavard,163.0
43,43065,Chastel,118.0
21,21058,Belan-sur-Ource,237.0
33,33407,Saint-Genès-de-Fronsac,933.0
04,04130,Montlaux,213.0
24,24237,Lembras,1243.0
06,06069,Grasse,48323.0
21,21122,Bussy-le-Grand,304.0
60,60352,Lattainville,170.0
60,60499,Plessis-de-Roye,234.0
26,26361,Valdrôme,134.0
69,69038,Chambost-Longessaigne,919.0
63,63457,Vic-le-Comte,5242.0
63,63322,Saint-Beauzire,2209.0
25,25321,Villers-le-Lac,5228.0
30,30323,Soustelle,121.0
01,01160,Ferney-Voltaire,10920.0
13,13090,Saint-Antonin-sur-Bayon,125.0
63,63175,Herment,250.0
57,57133,Château-Voué,100.0
02,02178,Chermizy-Ailles,115.0
21,21358,Lucenay-le-Duc,192.0
86,86177,Neuville-de-Poitou,5429.0
27,27388,Marais-Vernier,473.0
87,87027,Bussière-Galant,1267.0
14,14007,Amayé-sur-Seulles,218.0
16,16035,Beaulieu-sur-Sonnette,209.0
49,49333,Seiches-sur-le-Loir,2866.0
28,28191,Hanches,2683.0
72,72176,Le Lude,4048.0
57,57410,Lhor,143.0
77,77214,Gressy,800.0
31,31030,Ausseing,85.0
59,59024,Auberchicourt,4626.0
30,30172,Monoblet,774.0
39,39318,Martigna,198.0
47,47279,Saint-Sixte,360.0
32,32265,Monclar-sur-Losse,109.0
21,21018,Arcey,53.0
82,82086,Lafitte,230.0
23,23104,Lavaufranche,240.0
47,47045,Calignac,483.0
72,72155,Laigné-en-Belin,2283.0
62,62585,Montcavrel,390.0
54,54493,Saulnes,2312.0
51,51015,Argers,109.0
74,74243,Saint-Julien-en-Genevois,15840.0
50,50260,Juvigny-le-Tertre,1681.0
11,11300,Puginier,154.0
24,24350,Razac-sur-l'Isle,2369.0
64,64523,Sévignacq,787.0
16,16010,Ambleville,
32,32123,Escorneboeuf,568.0
50,50542,Saint-Pois,473.0
54,54475,Saint-Germain,154.0
69,69166,Riverie,321.0
65,65105,Bourg-de-Bigorre,196.0
03,03299,Varennes-sur-Tèche,223.0
18,18112,Ids-Saint-Roch,278.0
64,64352,Lourenties,408.0
68,68337,Traubach-le-Haut,625.0
57,57681,Tromborn,327.0
11,11081,Caunes-Minervois,1581.0
25,25419,Nans,93.0
45,45176,Juranville,421.0
51,51074,Boult-sur-Suippe,1787.0
16,16221,Mons,230.0
25,25559,Thiébouhans,260.0
24,24345,Queyssac,509.0
02,02543,Neuilly-Saint-Front,2018.0
64,64011,Aincille,114.0
80,80167,Canchy,338.0
65,65144,Cheust,86.0
60,60097,Boutencourt,212.0
31,31201,Frontignan-Savès,69.0
27,27679,Verneuil-sur-Avre,7305.0
59,59651,Wavrechain-sous-Denain,1616.0
86,86002,Amberre,570.0
44,44115,Oudon,3925.0
90,90074,Novillard,303.0
79,79332,Trayes,119.0
57,57050,Barchain,109.0
67,67156,Geudertheim,2675.0
01,01336,Saint-André-sur-Vieux-Jonc,1211.0
61,61407,Sainte-Honorine-la-Chardonne,687.0
28,28425,Ymeray,564.0
